x	y	sd
233.94	732.33	10.908
244.16	712.56	10.872
716.94	1671.4	23.699
257.46	675.07	11.235
741.27	1783	20.826
236.6	726.63	11.369
251.06	734.33	10.105
686.76	1719	23.016
256.97	719.38	10.758
229.89	724.29	19.207
743.45	1780.8	21.329
718.08	1751.4	20.986
686.18	1784.8	17.909
711.37	1780.1	18.953
728.08	938.55	19.414
730.8	961.69	18.089
288.09	1208.7	23.845
293.05	1137.6	29.404
1570.8	743.96	11.579
1588.4	745.88	10.325
1586.2	766.3	8.744
1572.8	756.49	9.93
1577.2	750.54	9.813
1540.6	734.39	9.67
1557.6	745.43	9.822
1570.3	747.43	9.855
1560.6	747.5	10.808
1546.5	756.52	9.174
404.24	1324.5	14.093
1563.8	734.49	10.2
396.35	1291.5	11.084
1573.7	774.51	10.419
424.82	1319.4	11.393
1571.1	736.83	9.982
432.28	1315.3	9.793
1535.9	718.55	8.387
423.41	1326.6	10.328
1546.2	718.91	11.924
431.77	1334.3	9.464
1547.6	773.28	11.892
1618.9	720.94	14.682
295.34	925.12	25.154
1074	1725.3	19.161
1090.4	1676.8	16.863
836.63	615.51	21.793
830.16	665.15	6.486
779.09	963.96	12.174
751.26	919.56	12.902
720.55	958.71	14.695
737	972.76	14.958
401.37	1284.3	18.39
407.08	1303.2	9.637
414.63	1300.3	9.364
427.3	1315.8	9.189
1964.1	1454.8	18.712
413.28	1303.1	11.06
408.93	1296.1	8.982
434.18	1311.3	11.39
397.13	1329.1	9.935
411.15	1304.4	10.142
405.54	1293.4	9.109
1925.2	1583.6	12.485
396.27	1290.5	9.632
1931.5	1545.2	10.748
406.73	1334	16.213
1924.4	1567.4	9.828
1910	1582.3	9.441
5.007	671.12	23.275
41.895	444.86	23.964
8.34	194.14	24.348
34.564	218.19	20.111
63.155	201.34	22.023
1492	473.82	18.003
38.991	540.02	29.08
34.437	1497.1	9.232
38.806	1486.2	8.598
11.895	1487.1	9.854
36.814	1479	8.888
34.318	1468.7	8.172
23.288	1505.3	8.56
41.269	1476.8	9.047
1127.8	140.58	11.321
38.275	1489	7.856
1125	116.09	9.652
20.189	1486.2	8.469
43.63	1477.5	9.846
263.68	1269.3	25.804
230.84	1225.5	22.399
300.03	1311.2	21.238
350.71	1242.8	24.967
287.06	1288.5	22.279
330.71	1208.5	22.968
303.23	1265.1	22.849
1020.4	147.2	18.415
999.8	140.97	19.927
1043.4	256.61	19.849
1044.6	115.68	20
1051	169.64	13.506
344.08	710.05	23.826
312.72	723.95	19.939
965.49	1001.2	15.819
276.23	762.35	19.299
276.65	766.39	22.874
1118.4	1536.3	18.024
183.01	768.86	23.561
1097.2	1504.9	20.445
892.09	1248.4	7.157
1150.9	1577.7	21.521
1132	1513.5	24.374
1166.6	1539.2	16.359
1131.1	1570.9	26.086
1080.7	1537.2	21.12
1091.2	1670.9	24.141
1091.6	1690.5	20.651
1099.3	1614.9	15.934
337.26	1215.9	24.399
1035.7	1603.7	24.777
1120.7	1569.6	17.287
1081.2	1570	18.876
959.97	1014.5	12.702
969.19	1019.9	7.538
1067.2	1485.7	18.72
310.86	1141.8	21.227
294.03	1179.8	15.88
1046.9	1555.6	31.539
308.51	1183	19.051
1090.4	1533.1	17.222
1070.2	1563.5	22.783
1141.9	1540.5	20.153
1078.5	1544	14.357
121.68	1578.6	8.489
97.098	1569.3	5.334
124.85	1563.9	7.034
136.64	1575.6	6.343
943.86	1631.2	28.233
1473.1	910.23	10.268
959.5	1626.1	26.709
1122.4	1593.7	26.735
1151.4	1529	20.414
1074.3	1545.8	23.385
1108.2	1557.3	21.085
1140.7	1527.5	16.859
471.83	990.09	20.299
1521.4	467.98	20.904
1942.6	1335.9	24.389
1514.1	535.81	11.71
1619.2	495.45	9.698
1631.6	486.94	11.148
1485.7	508.56	11.217
1516.4	491.96	11.241
1476.4	511.2	14.366
1487.9	504.03	12.238
411.13	1303.8	10.324
1506.6	475.3	11.734
396.58	1312.3	9.758
1526.9	503.6	13.383
406.83	1320.4	11.288
1492.9	535.08	15.796
396.03	1299.2	8.777
1491.7	506.23	12.134
421.85	1321.7	9.503
449.4	1295.9	9.605
666.07	43.648	17.744
1992.3	1761.8	5.194
1931.6	1703.1	21.937
1434.3	1878.3	10.763
1419.7	1893.8	8.648
1432.9	1929.6	19.775
759.06	1425.6	19.99
432.5	1300.1	11.072
401.46	1277.6	10.392
415.78	1305.7	10.504
434.67	1291.6	11.876
420.35	1303.7	9.984
1507.3	485.45	13.32
1490.4	557.61	14.398
1461.4	469.23	11.838
1493.5	516.34	10.831
1522.9	519.75	14.491
784.13	353.06	19.789
757.31	373.7	14.523
1684.1	563.61	6.251
1694.3	563.22	9.489
843.49	605.26	16.748
260.07	690.66	24.324
280.88	1739	15.305
278.29	1758.5	20.252
797.16	659.32	16.645
785.44	639.97	14.811
733.85	650.79	17.293
780.4	666.71	17.59
1990.6	1782.2	4.679
1988.8	1785.1	7.45
1239.8	1944.2	23.813
740.48	394.43	13.824
870.1	1211.6	6.784
876.6	1211.2	4.613
854.64	1210.1	13.358
875.32	1198.4	7.54
860.63	1212	5.973
327.91	1190.2	16.051
195.35	1338.2	18.485
127.54	1522.9	7.041
139.78	1565.1	8.463
262.16	1165.9	21.777
338.18	1247.5	18.009
306.56	1184.7	19.76
314.97	1243.4	13.265
319.68	1181.4	14.133
340.04	1194	10.21
314.76	1217.8	12.742
282.68	1162.9	14.073
300.48	1188.7	13.389
295.91	1193.5	14.277
378.29	1220.6	13.741
335.14	1232.9	14.636
363.29	1274.5	15.394
329.13	1257.6	15.16
415.94	1103.3	14.319
457.11	969.12	13.73
443.72	1013.7	12.748
440.96	976.07	10.457
429.73	989.17	12.052
395.02	940.49	11.47
426.79	1003.2	12.104
314.36	1877	20.346
454.67	984.09	11.158
465.61	999.05	9.149
452.2	994.67	10.913
77.279	90.84	27.255
1450.9	538.91	20.831
1510.1	484.2	13.436
48.604	1522.3	16.37
1481.8	501.52	17.496
1446.8	496.17	18.737
123.1	1557.3	22.639
1985.5	379.41	18.205
727.48	945.83	11.814
705.76	939.23	12.993
742.82	941.6	12.786
725.88	965.59	10.852
1253.5	1455.8	18.961
1268.8	1427	19.872
1150.9	1356.1	24.101
1255.3	1401.4	23.445
1130.8	1515	21.795
1192.5	1579.3	16.379
1279	1362.1	20.591
1273.9	1411.4	21.345
737.67	326.99	17.384
764.11	360.73	18.311
369.1	1788.1	28.576
108.97	1569.3	16.606
12.592	26.27	16.872
716.64	949.69	12.256
718.42	906.83	14.465
773.26	1050	10.95
726.4	954.64	9.943
709.92	959.22	12.223
731.58	983.51	13.112
734.26	929.03	12.166
689.04	955.25	10.774
686.33	943.6	14.348
732.37	940.51	13.846
703.23	917.33	11.673
684.82	957.43	11.277
705.11	956.3	12.272
721.99	951.16	13.145
920.03	990.65	20.152
943.37	1016.7	4.253
1490.3	1395.4	4.504
1478.9	1422	11.348
1507.8	1426.1	10.302
1493.8	1398.1	4.677
1498.1	1410.6	4.366
1487	1401.5	4.312
1494	1414	4.757
1479.9	1408.5	4.504
1492.9	1400.5	4.425
1502.3	1413.6	4.001
1498	1407.8	5.293
1492.4	1413	3.595
1496.6	1419.7	3.225
1491.5	1402	3.039
1490.4	1404.9	3.135
1494.7	1411.1	3.055
1487.3	1413.5	3.187
1498.6	1397.7	2.786
1494.1	1397.3	2.699
1503.3	1404.1	3.43
1223.1	1863.3	15.35
1485.5	1418.4	4.989
1490	1407.5	2.895
1489.6	1408.5	2.825
1465.5	1415.4	2.943
1441.6	1414.7	4.322
1228.4	1420.8	14.815
1256.3	1437.7	21.656
1159.5	1427.6	21.439
358.17	1841.2	20.948
354.42	1812.5	21.984
1267.3	1423	18.164
1254.7	1431	13.919
1237.5	1428.7	17.247
1223.2	1405.4	22.704
1144.4	1471.3	27.815
1240.5	1464.9	17.236
1333.5	1329.2	27.324
1244.4	1409	23.358
1123.4	1560.2	22.23
574.43	297.78	18.907
676.38	159.75	23.129
95.125	1503.5	8.928
542.68	1080.3	24.909
622.01	929.02	31.787
592.02	1050	20.047
1161.6	1858.5	15.632
1032.2	189.47	17.926
324.39	1203.5	12.928
1070.1	190	20.948
1990.3	1762.6	4.194
1052	192.18	16.069
1986.4	1762	4.267
343.92	1209	14.086
302.71	1244.2	6.634
290.53	1250.8	3.382
299.41	1249.8	3.831
561.13	1104.7	20.712
552.92	1436.2	26.388
1941.2	822.58	11.603
600.23	1448.8	23.11
1915.1	828.49	8.669
1934.9	806.4	7.784
1922.8	849.72	19.444
26.453	1671.9	25.273
631.02	1781.4	19.745
743.36	1725.5	21.779
752.64	1673.7	28.083
714.91	1756.7	16.494
690.78	1764	21.71
849.74	1839.8	20.554
1513	489.33	13.508
1425.6	472.92	12.659
749.1	939.94	11.774
853.25	546.22	13.46
463.59	970.86	14.874
484.68	960.67	19.914
658.13	1772.4	15.901
770.06	1779.3	29.528
323.32	27.326	7.902
35.455	1453.8	8.76
318.74	19.326	7.463
12.744	1448.3	9.462
314.51	28.555	8.816
30.16	1463.7	8.724
249.5	1.994	7.941
46.105	1462.5	8.764
306.18	22.959	7.598
55.155	1486.9	7.709
54.721	1451.4	12.7
500.48	1532.8	19.321
1005.8	187.16	28.582
1825.4	537.88	29.552
1408.5	1861.6	8.322
1418	1871.9	13.326
110.31	1557.1	10.266
75.417	1546.5	4.629
75.017	1535.5	4.05
73.121	1536	4.279
40.219	1510.9	6.882
20.31	1476	8.171
50.353	1483.7	8.347
32.663	1462	7.597
25.06	1490.8	7.889
50.754	1498.8	8.639
697.74	1802.7	27.212
462.37	1726	26.107
1928.7	348.69	14.498
312.44	1688.3	23.718
744.1	351.82	18.386
750.41	351.54	16.39
780.89	361.29	14.006
758.69	357.47	15.341
749.3	368.06	15.18
754.06	295.21	15.331
776.08	356.6	13.8
337.71	33.672	9.949
320.17	11.074	8.734
319.77	2.709	8.323
323.14	6.563	7.543
584.46	1523.2	19.203
991.64	137.41	16.251
575.8	1579.4	27.15
661.94	1453.7	20.686
625.6	1520.5	19.024
548.33	1415.4	29.731
1458.1	473.15	28.15
2.158	1079.6	19.429
406.74	1292.3	12.324
1119.4	122.67	20.759
1056.4	177.29	15.108
997.22	148.82	20.3
1065.4	143.99	22.677
1101.8	54.52	9.827
1051.5	179.55	13.704
1032.7	176.28	14.842
1038	131.47	17.414
28.552	1346.6	16.638
1210.1	1620.7	26.419
899.89	560.36	16.574
824.99	612.35	14.243
669.75	632.35	17.292
542.35	696.44	18.201
109.2	1579	12.76
126.35	1577	18.56
779.81	1656.9	21.617
1825.1	482.71	16.718
1766.7	446.65	18.826
1535.7	1226.8	24.038
425.26	988.39	8.807
408.27	986.97	9.032
424	959.74	8.748
456.08	998.29	13.76
304	22.93	10.284
304.26	18.193	9.664
320.44	11.762	10.023
289.65	720.04	16.733
1020.3	1714.7	21.042
107.64	1545.8	11.165
1887	296.77	14.695
316.75	8.916	14.335
1922.2	314.88	15.888
339.94	3.844	8.58
1926.3	312.14	16.352
319.31	18.301	8.062
1936.8	295.65	16.243
322.02	18.984	8.446
1933.6	368.92	16.634
294.6	25.49	8.104
1893.1	316.68	19.648
316.93	27.307	7.855
358.09	1207.8	17.857
901.1	1022.4	5.51
598.71	1091.7	25.872
626.86	1000.3	23.6
3.308	570.87	24.087
185.66	692.74	19.488
1312.3	165.9	12.653
1290	176.67	11.774
1165.8	159.61	25.511
1060.6	818.88	14.892
30.269	1486.8	9.831
19.118	1477.7	7.476
700.86	829.17	19.984
19.594	1477.4	8.599
794.71	822.78	22.657
12.593	1409.9	17.063
717.05	776.09	19.726
1979.1	1765.2	4.015
1977.3	1766.2	3.983
418.77	1290.5	9.59
1978.5	1771.8	3.911
397.64	1333.8	13.588
1986.6	1761.9	3.912
1996.3	1760.5	3.872
1990.9	1763.8	4.284
1959.4	1782.6	9.675
1217.1	1867.2	12.167
880.97	1209.1	5.258
880.99	1226.3	4.743
874.73	1206.4	6.089
240.08	1080	29.255
180.55	1135.1	26.188
305.35	16.75	8.068
324.34	9.543	8.014
328.69	17.131	10.103
580.96	1389.7	28.045
548.18	200.13	16.316
478.87	986.31	10.981
468.89	1012.7	11.257
451.07	968.65	10.513
731.95	83.217	8.821
726.97	119.33	20.857
450.99	1000.8	28.706
692.79	91.604	23.408
537.77	956.84	18.354
722.97	63.518	14.709
741.45	78.973	12.66
1854.6	4.195	17.775
760.54	78.406	18.911
720.48	108.04	17.623
26.02	1495.1	10.42
738.5	82.861	12.934
879.48	1221.6	6.329
22.605	1477	8.942
719.61	81.195	9.219
19.829	1470.4	12.02
742.07	107.19	18.14
1523.6	450.92	16.408
53.261	1482.6	17.013
1866.7	990.89	27.889
289.45	986.17	23.018
324.14	27.9	13.166
230.24	938.81	23.649
316.62	22.219	7.728
357.86	18.824	8.678
338.77	22.402	8.377
333.45	8.75	8.069
332.15	14.813	23.097
1062.9	1721.5	16.779
1064.7	1711.8	17.153
659.77	1490.4	21.796
757.1	1690.1	22.38
737.65	1734.8	17.576
666.64	1724.5	18.268
730.61	1789.3	21.669
1018	188.28	21.655
938.35	341.13	19.094
852.49	596.03	14.67
850.52	561.32	21.354
933.01	575.47	17.823
483.17	1222.8	9.945
484.13	985.61	15.957
461.93	992.06	10.039
518.08	979.76	10.089
494.9	989.63	10.753
1754.9	427.19	21.915
508.4	964.88	10.741
1839.3	463.5	13.8
482.99	987.51	11.152
1845.4	483.22	19.854
504.96	970.07	10.98
1827.3	458.22	19.834
472.29	970.72	9.641
1781	458.89	17.788
495.18	980.65	11.327
1837.3	487.78	15.406
498.15	964.91	12.065
1040.7	69.484	22.076
1598	1117.2	24.796
1484.2	1144.1	30.403
1510.4	1166.4	15.794
920.63	166.94	22.057
1564.5	1145.4	21.338
1565.5	1098.3	22.298
889.29	156.98	21.027
1522.7	1165.4	27.891
1597.5	1137.2	18.839
1957.1	831.13	24.198
599.39	226.35	20.363
1207.9	1630.4	26.619
1790.4	1636.6	26.43
1676.8	1509.7	26.609
529.73	1345.8	28.748
241.63	1187.5	27.799
253.23	1174.9	22.729
190.84	1226.9	22.25
249.73	1308.3	28.811
322.66	1218.8	23.206
1984.5	1763.9	21.014
804.7	1415	16.973
1991.8	1773.1	4.164
1986.6	1760.2	4.94
30.651	1432.8	16.617
430.67	1290.9	10.159
402.08	1303.4	10.493
418.59	1306.8	9.988
303.09	1349.7	12.104
412.66	1317.3	9.517
417	1282.2	9.63
412.5	1312.8	9.802
428.31	1284.1	10.406
407.09	1289.3	11.361
436.78	1297.1	9.4
411.05	1281.8	9.626
421.26	1262.7	9.826
419.54	1268.2	10.315
445.49	1267.2	9.284
446.22	1267.9	10.943
381.68	1278.6	10.27
341.86	1324.3	8.934
395.13	1320.3	11.105
126.96	1404.2	18.983
11.576	1358.3	17.969
698.39	946.3	12.689
751.54	933.11	14.187
696.67	944.1	11.045
715.96	960.46	12.05
1979.1	310.89	15.431
725.34	958.88	12.426
747.55	954.33	12.466
725.99	954.23	12.89
1864.8	1652.6	24.419
731.92	987.47	11.875
614.1	966.36	12.367
571.24	972.59	9.284
569.34	959.17	9.747
434.4	985.31	11.534
441.31	982.5	13.291
469.1	983.55	10.716
455.84	955.38	11.167
459.67	982.41	10.315
473.23	973.51	10.514
677.83	1797.3	22.469
716.4	1727.6	19.258
718.98	1734.2	24.079
1186.2	1577.5	26.278
1075.2	1635.9	19.416
1133	1702.7	21.283
1049.7	1641.2	20.453
1050.3	1678.8	18.029
1091.8	1632.1	17.354
891.6	1691.3	21.532
915.08	1706.5	17.416
890.3	1685.5	27.259
896.04	1694.9	14.078
911.56	1659.2	14.899
919.1	1649.5	16.852
904.6	1630.9	18.224
923.38	1669	15.857
885.28	1713.7	16.697
1986.4	1488.1	25.951
966.03	1697.4	17.075
1928	1568.7	7.707
332.01	4.377	9.273
982.52	1644.4	26.062
1931.2	1581.3	9.093
1915.7	1548.2	8.337
1887.2	1586.9	10.504
318.18	1169.2	16.745
360.67	1069.7	24.557
771.95	843.17	22.323
1180.7	1668.1	25.821
1184.4	1618	26.436
1250.9	1497.6	27.45
1176	1589.8	23.892
1144	1628.7	22.016
373.07	1295.6	24.139
864.97	1191.6	13.393
860.53	101.31	21.666
956.98	40.6	23.458
818.83	169.9	22.512
1645.5	230.99	18.983
1633	219.22	13.531
1616.8	255.42	15.963
1614.4	225.57	20.207
1607.8	213.49	15.416
1608.4	221.74	14.847
1517.6	132.72	28.802
1660.4	283.39	27.905
1644.7	217.98	19.057
382.36	1807.7	22.164
446.38	1847	30.681
412.71	1786.9	25.121
413.69	1773.9	15.911
437.58	1713.1	25.464
614.56	1380.1	26.353
1662.7	351.84	21.123
1488.6	266.62	29.807
1654.6	235.93	20.359
1010.2	72.836	9.526
990.92	80.387	4.267
996.08	80.973	4.795
1643.3	302.46	17.527
1600.4	265.33	12.1
1612	295.42	12.842
1601.6	277.48	11.784
1625.3	293.63	10.189
1622.3	275.72	12.861
1005	80.326	7.982
1602.1	258.08	13.374
1639.8	274.5	11.743
1642.7	243.41	12.052
1629.5	242.15	13.348
1619.7	238.53	11.739
1602.5	278.75	7.898
1604.3	269.92	8.139
254.34	698.18	19.53
1638.9	260.07	8.185
1253.1	158.33	27.357
1619.4	266.52	9.891
1575.5	280.03	10.769
1627.9	266.45	14.646
1634.8	223.45	13.614
1590	264	10.489
1596.2	248.72	13.541
1593.2	265.47	12.35
1633.9	241.96	18.489
1585.9	610.06	9.677
1604.5	214.25	18.461
1586.7	304.36	16.992
1623.3	261.48	13.906
1644.9	262.96	11.611
1639.5	245.49	12.278
1631.8	266.23	11.728
1621.4	257.59	12.558
1626.5	231.54	14.051
1636.5	271.73	12.491
1655	253.98	13.169
1601.9	275.4	18.275
1618.3	256.84	12.537
1632	272.82	12.166
1649.5	248.91	13.829
1602.3	255	11.641
740.07	1737.7	20.416
235.45	718.29	15.33
254.67	711.03	10.978
251.4	707.05	11.007
1700.7	195.01	19.557
265.04	686.45	11.666
1626.6	262.74	16.274
1632.7	256.64	13.07
1709.7	1082.8	12.207
1663.9	245.69	19.012
1574.5	225.88	15.061
1607.2	251.78	16.491
1637.5	239.56	15.449
1652.6	254.86	13.018
1597	272.28	13.713
1629.7	213.9	16.491
1743.6	80.078	28.054
1823.2	1086.5	12.689
1625.5	209.68	18.42
1642	293.13	16.481
1611.8	236.7	15.084
1634.6	254.69	15.467
1682.4	176.99	23.011
1732.7	207.39	19.98
755.42	1376.9	16.041
1658.7	232.16	20.213
810.09	1404.9	15.636
1578	264.16	19.984
1676.4	178.58	23.396
1630.2	210.58	15.024
1585.9	338.8	17.81
1555.9	387.65	10.4
1529	401.59	12.71
1497.9	500	10.61
1495.8	519.96	11.66
426.27	964.79	15.697
467.99	965.31	13.13
1655.3	1591.7	26.71
475.16	987.6	9.788
447.67	964.28	12.129
435.87	1015.3	11.733
140.58	180.53	22.224
1666.4	914.95	15.944
67.706	134.34	20.967
19.478	1459.8	9.377
29.982	1473.5	9.646
47.553	1519.3	14.161
1073.3	187.23	14.397
1051.9	179.37	17.624
1075.3	162.5	14.119
1031.5	159.39	15.967
1095.4	160.25	17.094
943.46	385.25	13.617
712.06	344.96	17.594
743.93	406.82	16.561
707.86	372.29	14.729
1062.6	967.68	15.396
461.04	999.08	13.171
417.91	981.09	17.479
450.58	1281.3	17.151
1183.7	1477.7	8.13
731.12	958.4	17.382
696.76	941.64	14.809
728.84	864.28	12.636
708.86	935.19	11.346
721.52	932.37	14.586
887.42	604.82	9.645
650.41	880.83	14.97
797.67	1392.6	14.727
940.58	1984.6	20.691
499.46	1011.4	18.238
1033.1	1688.9	17.493
1089.6	1699.8	16.874
276.33	735.1	11.092
260.97	735.51	20.09
344.4	1015.8	24.86
445.43	984.24	10.666
411.68	997.59	11.56
461.43	998.4	12.032
1060.6	1662.2	19.434
468	969.49	10.193
1092.8	1678	20.008
467.89	982.24	9.708
1078.8	1654.7	18.934
479.93	982.42	11.932
1062	1695.2	19.227
1058.5	1653.7	16.644
1027.4	1679.3	19.638
1091.3	1654.9	13.695
1018.6	1547	26.716
362.74	1225	14.183
1034.2	1628.7	15.573
1108.6	1641.7	22.341
311.85	21.109	8.513
351.01	17.822	8.458
1068.5	1661.2	17.779
307.25	10.764	9.002
1028.7	1646.3	28.496
320.22	26.105	9.462
636.24	39.096	5.765
991.51	1688.2	25.318
233.91	1508.9	10.903
321.27	21.584	8.303
333.99	4.123	8.192
988.08	1688.6	15.976
329.56	5.992	7.904
1064.7	1657.7	22.46
324.77	25.426	9.577
1021.5	1607.5	22.487
326.5	8.789	8.805
1040.2	1685.7	21.673
323.91	8.781	7.524
1090.1	1628.2	20.948
1048.1	1626	24.494
1072.1	1665.7	17.284
1079.1	1666.9	18.62
1086.8	1742.5	20.182
1021.8	1649	22.119
1069.9	1672.5	19.17
1006.8	1657.8	18.627
1055.5	1643.2	17.96
1038.8	1639	17.971
1079.3	1692.6	20.197
1054.9	1695.2	23.392
1093.6	1665.8	16.707
1084.2	1691.3	24.888
985.78	1680.4	18.53
1023.7	1696.5	16.743
1003.1	1659.2	19.292
1063.2	1637.3	15.599
968.74	1661.4	20.822
1000.9	1668.4	18.058
1015.3	1581.8	25.359
968.21	1850.1	17.43
954.4	1914.3	13.369
969.73	1970.3	11.997
1007.1	1949.3	15.136
1057.3	1651.7	19.187
1126.6	1568.1	30.754
1129.3	1625.3	23.548
1104.2	1852.9	31.337
1015.1	1580.4	29.234
400.64	1290.3	11.733
440.46	1323	9.884
446.17	1302.2	11.03
440.7	1319.7	8.329
445.24	1293.4	9.249
412.49	1290.6	9.246
1929	313.44	14.631
414.66	1308	11.082
444.81	1299.3	8.552
448.33	1291.9	10.23
382.4	1297.4	10.146
1809.9	465.91	16.499
425.65	1316.8	10.266
425.81	1317.6	9.624
411	1325.6	9.712
382.5	1267.7	11.463
396.87	1232.2	11.914
174.41	859.17	15.025
1032.7	1622.1	26.554
165	830.22	17.053
156.79	754.89	15.879
1130.6	1494.3	22.305
168.56	793.57	12.497
1055.8	1586.1	22.354
151.73	835.44	16.709
1063.4	1622.4	29.705
1058.4	1613.4	26.803
1122.8	1674.1	20.991
1000.7	1631.2	16.873
1035.5	1649.1	25.413
1044.3	1679.2	21.075
1141.3	1593	26.619
1059.7	1649	26.531
1006.4	1649.1	19.415
1064.7	1693.4	26.246
1074.8	1642.8	25.48
1066.6	1704.7	22.613
1039.1	1629.7	29.25
1078.3	1682.2	25.917
1094.6	1617	26.821
1049.6	1675.6	23.051
1094.6	1589.4	20.101
1004.4	1709.7	23.49
1325.2	1849.8	15.452
1351.2	1864.6	8.272
1366.9	1865.6	8.266
1335.8	1845.8	8.051
1362.7	1860.4	7.182
2.607	1496.6	8.414
1373.1	1879.6	7.822
4.588	1496.1	9.249
1359.8	1850.6	8.634
809.37	1697.5	20.819
937.46	1578.2	25.106
695.53	1515.5	22.293
1881.4	1575.8	8.591
899.52	1627.9	28.919
1894.6	1570.7	8.64
1917	1582.4	9.194
593.45	1479.9	22.439
1891.9	1560.5	10.892
757.8	1531.5	23.826
806.94	1554.8	25.748
747.78	1560.6	26.717
648.28	1046.7	23.803
649.82	955.3	16.335
998.09	1638.9	29.3
1064.2	1615.1	21.252
1138.1	1646.8	29.409
498.92	488.3	9.906
1059	1600.2	22.909
498.76	505.9	10.859
1417	908.83	11.306
1440.9	884.51	10.907
1061.9	1577.2	22.584
1489.6	924	14.758
1119.8	1559.4	29.816
1126.4	1670	19.536
786.65	1439.3	14.976
1035	1670.6	21.129
1137.8	1584	19.361
1104.4	1648.5	16.084
1089.7	1630.1	21.599
1022.4	1652	21.847
1154.5	1672.1	13.259
1180.6	1656	15.854
1026.6	1651.9	21.957
1133.7	1652.7	21.781
1063.8	1649.6	25.437
1106.6	1610	26.355
1436.1	887.07	21.986
219.31	571.07	25.55
1225.4	1632.5	26.514
910.29	568.7	13.526
863.67	556.54	15.441
1049.7	126.56	21.949
1063.8	180.47	24.851
1403.6	1199.1	5.12
1385.5	1176.7	9.382
1933.7	1563.9	12.895
1943.9	1567.6	8.37
1913.2	1550.5	9.518
1943.9	1560.4	18.663
172.92	791.4	15.2
186.7	796.21	12.35
176.98	743.57	18.336
696.63	1033.5	14.1
665.56	1111.9	13.274
657.56	1098.1	18.311
689.62	1115.5	15.167
535.27	483.41	7.441
541.84	496.42	8.779
644.81	981.01	18.616
572.68	492.79	10.156
613.97	460.87	13.943
332.83	4.018	8.115
1846.1	748.81	14.005
1888	803.35	31.786
1474.8	1896.3	15.853
61.893	1009.2	23.243
940.17	166.73	28.136
842.16	194.84	29.788
953.78	150.79	19.286
1862.1	444	13.43
1819.3	454.46	13.411
1889.2	503.07	25.883
317.93	1141.3	12.287
316.44	1114.7	17.512
299.76	1129.2	14.175
882.8	1201.1	6.5
879.77	1202	9.427
288.59	760.09	17.498
282.5	752.56	21.572
1813.5	211.85	16.604
330.15	667.12	25.3
888.41	1207.7	6.495
919.92	1214.1	6.988
1817.3	251.36	10.911
983.74	1145	10.82
1863	250.52	10
1827.2	226.85	9.877
1871	271.81	10.513
1847.6	244.41	10.114
879.72	1232.5	11.982
883.4	1063.9	23.548
960.44	997.77	3.864
958.7	998.57	4.096
956.41	1003.1	3.949
964.44	1012.6	3.92
950.44	1009.7	3.91
956.82	1010.3	4.053
922.09	997.19	3.66
912.26	1000.7	4.342
699.35	926.2	9.409
755.8	911.7	12.708
683.81	557.48	25.965
732.81	934.47	13.951
741.62	367.41	17.728
489.21	819.4	20.213
1956.1	1335.8	31.244
1966.2	302.61	18.219
1864.9	245.56	10.554
1834.5	264.48	10.075
1824	239.5	12.514
1838.6	229.64	17.457
1825.9	241.27	11.962
1826.9	271.9	11.603
1824.8	247.93	10.479
1865	228.22	14.19
1841.6	260.12	16.097
1838.1	244.97	11.353
1832.4	229.81	12.054
1825.8	237.99	8.881
1812.2	255.96	10.465
1825.7	241.74	9.491
1848.5	232.7	10.4
1812.2	254.94	12.019
537.73	484.62	9.322
1822.2	221.09	11.924
525.39	562.27	11.298
1832.5	231.65	10.646
660.99	905.75	11.184
1830.1	230.44	10.032
653.1	899.01	10.408
1811.3	246.61	11.855
1834.4	237.88	10.597
1830.2	206.91	9.401
1824.9	236.63	10.925
1833.2	218.19	11.334
1813.8	251.15	12.383
1828.5	242.15	9.643
1835.5	234.53	9.623
1380.5	477.47	16.017
1482.3	503.02	11.683
878.43	612.56	14.144
861.88	582.9	15.779
842.44	554.12	18.061
325.31	14.938	8.546
330.45	7.379	8.833
331.99	8.193	8.686
138.44	1645.8	25.973
92.104	1435.2	30.458
20.512	1491.2	9.606
776.38	931.84	8.628
945.35	1008.8	3.987
958.55	1012.8	4
525.36	484.17	8.942
540.86	485.82	7.606
552.17	488.22	8.379
551.42	483.51	7.305
533.73	494.99	8.768
934.41	920.07	9.443
925.83	941.28	7.117
942.32	924.61	6.897
916.52	917.18	13.932
904.96	865.7	20.565
952.97	948.32	17.52
934.84	881.75	17.632
933.99	957.65	10.144
254.06	713.31	31.944
1554.2	726.1	11.624
1562.8	694.88	10.979
1585	756.79	11.339
1555.9	777.24	10.897
1550.1	725.51	10.794
1574.9	716.19	9.86
1566.3	731.32	11.713
1586.5	729.15	9.88
1568.6	742.5	11.25
1562.6	766.47	12.411
1564.8	737.1	10.64
246.34	931.36	26.288
723.79	955.49	12.349
674.51	921.11	23.087
969.63	1005.6	4.318
299.27	1068.5	14.237
265.58	1109.5	17.25
292.26	1143.8	13.741
301.3	1142.9	13.987
340.48	1141.8	15.396
286.61	1151.5	15.651
308.66	1116.7	14.344
335.98	1111.6	18.127
323.26	1113.8	16.586
689.73	1820.2	16.212
702.53	1859.9	7.396
290.68	1141.8	18.93
314.62	1103.1	15.561
319.59	874.31	20.859
222.33	799.22	11.241
218.93	852.93	13.303
431.32	921.75	18.443
378.89	1777	24.103
